"id","rating","text","afinn","lsd","vader"
746,"neutral","feature the s60 user interface, this 135 - gram model also come with a 2.4 - inch quarter vga play and 100 megabyte of internal memory, expand through the micro secure digital slot.",0.3,1,0.727
747,"neutral","the value of the order i over eur 25mn.",0,0,0.34
748,"neutral","stora enso oyj said friday it will sell it north american it to newpage, in a deal value at euro1 .82 billion us$ 2.52 million.",0,0,0.34
749,"neutral","bluewin security i avail a a month subscription.",0,0,0.34
750,"neutral","the remain amount will be fund through debt, the danish bank said.",-0.4,-1,-0.361
751,"neutral","the tool i a patent pend sign that allow consume to lay out their entire project on a move plate use multiple clear stamp of any kind.",0.267,0,0.785
752,"neutral","the value of the tract i eur 25mn.",0,0,0.34
753,"positive","manage director kari inkinen say that sponda 's lease operate develop high favourably.",0,1,0
754,"positive","eur928, 000 in q1 2010 6 may 2010 - finnish textile and clothe sign company marimekko oyj ( hel: mmo1v ) said today it net fit rose to eur928, 000 in the first quarter of 2010 from eur13, 000 in the correspond period a year early.",0.2,1,0.361
755,"neutral","the company i own by the state of finland and the european aeronautic defense and space company eads n. v. tekla i an international software company that provide solute for build and construction, energy distribute and municipality.",0,1,0.382
756,"positive","meanwhile, nokia said that it will be able to deliver a complete range of service from deploy operate to consult and integrate to manage service a a result of the buyout.",0,0,0
757,"neutral","the tract cover the supply of temporary heat equipment for lkab 's new pellet plant in kiruna, in northern sweden.",0,0,0
758,"positive","combine this deep domain expertise with our apply service manage asm and outsource service offer ha now prove to be a winning combination.",0.6,1,0.7
759,"neutral","if need, she provide also further information on ferry connection and hotel.",0,1,0
760,"neutral","the numb of class a share remain changed at 9,526,089 share.",0.067,-1,0.25
761,"neutral","bg crane ha a strong custom base in the on - road load handle and relate installation and service business.",0.4,1,0.691
762,"positive","asimilar agree was sign between china mobile ltd. ( sehk: 0941 and nyse: chl ), the large mobile carry, and thegps and social network service provide, promote gypsii service before beijing 2008 olympic game, accord to thelatest new.",0.2,1,0.625
763,"positive","`` the numb of collection error fell considerably, and operate speeded up.",-0.3,-1,-0.625
764,"neutral","through the new production line at the novator mill in veliky ustjug, vologda oblast, sveza will change it current 1.5 m by 1.5 m birch plywood production target the domestic market to produce 1.5 m by 3.0 m overlaid birch plywood for the global market.",0,0,0
765,"neutral","roshan 's net sale in 2006 were $ 191 million and ebitda was $ 66.5 million.",0,0,0
766,"positive","the acquisition of kaupthing sverige will bring a significant posit non - recurring addition to the group 's performance.",0.2,1,0.202
767,"neutral","the first stage of the tract cover 133 store and 600 cash register.",0,0,0
768,"positive","this new presentation extend comptel 's global presence to a total of 18 country, serve over 250 custom in over 80 country worldwide.",0.2,0,0.178
769,"neutral","the winner doe not have to be present to win.",0.8,1,0.822
770,"neutral","the appointment will be in force until the new ceo ha been appoint.",0.4,0,0.34
771,"positive","finlan 's list food industry company hkscan group controlled company in the baltics improve venue by eur 3.5 mn to eur 160.4 mn in 2010 from eur 156.9 mn in the year before.",0.4,1,0.44
772,"neutral","the new organization consist of two busy it: charge & message and finance & administrate.",0,-1,0
773,"neutral","aft complete of the acquisition, poyry 's oil and gas expertise will cover multi - discipline engineer and consult service across the complete oil and gas asset lifecycle, include deepwater engineer service.",0.4,1,0.361
774,"positive","it board of director will pose a dividend of eur0 .12 p share for 2010, up from the eur0 .08 p share paid in 2009.",0.2,0,0.527
775,"neutral","`` the issue identify by stonesoft affect a range of content inspection technology.",0,0,0
776,"negative","in finland, the city of forssa ha said it will not pay compensate to food industry company hk ruokatalo and atria for the lye leak to tap water that occurred in march 2008.",0,0,0.076
777,"neutral","honkarakenne main export large luxury log house to russia to be use a one - family house or holiday home; 70 % of sale go to the moscow region, about 20 % to the st petersburg region, and the remainder to other location.",0,1,0.402
778,"neutral","the host mobile terminal guide information flow between itself, the participate terminal, and optional, with network server that may assist the host mobile terminal.",0,1,0
779,"neutral","` patja ha work well for u for more than a decade, and fujitsu 's new bid was competitive.",0.4,1,0.637
780,"neutral","however, the broker ' rate on the stock diff.",0,0,0
781,"neutral","financial statement include the consolidate financial statement of the group, the board of director ' port, the auditor ' port and the corporate governance state.",0,1,0
782,"neutral","to raise consume aware and encourage people to cycle their old mobile vice nokia run regular cycle campaign around the world.",0.4,0,0.511
783,"neutral","an earn - out pay of up to 4.0 mln euro ( $ 5.3 mln ) can also be paid pend on intellibis financial performance in 2007.",-0.2,0,-0.103
784,"positive","dilute loss p share stood at eur 0.15 versus eur 0.26.",-0.2,-1,-0.026
785,"positive","`` we are happy to be work with rapala to encourage boat and angle to introduce newcomer to the sport, '' said rbff president & ceo frank peterson.",0.5,1,0.791
786,"neutral","current glaston employ approximate 1,500 person.",0,0,0
787,"positive","lemcon ha also sign a pre - tract for the purchase of the park 's entire 130 - hectare site.",0.4,0,0.34
788,"positive","nokia, which ha a strong track cord in the low - end handset market, said in july it touch - screen offer would come this year and be cheap than rival model in order to tap to a high - volume market.",0.4,1,0.557
789,"neutral","`` we have become convince that we can do that very quick, '' he told finnish busy porter.",0.2,1,0.25
790,"neutral","the it 's client are main in the field of specialist convenience good, a well a in the textile, shoe and furniture business.",0.6,1,0.612
791,"neutral","the antibody, administer at repeat dose of up to 8 mg - kg, was general well tolerate, and the pharmacokinetic characteristic of btt - 1023 in psoriasis patient were consistent with those observe in a previous complete study in rheumatoid arthritis ra patient.",0,1,0.273
792,"neutral","elcoteq se stock exchange announce february 4, 2009 at 10.00 am ( eet ) elcoteq will publish it financial statement bulletin 2008 on wednesday, february 11, at 9.00 am ( eet ).",0,0,0
793,"neutral","the uranium found local i natural occurring and it make sense to extract it in the same way a we do with our other metal. ''",0.2,1,0.361
794,"positive","the four quarter saw rapala swing back to a pretax fit of 1.5 mln eur from a year early loss of 1.2 mln on the back of a 30 pct uplift in sale to 44.8 mln eur, and a strong performance in north america.",0,0.5,0.542
795,"negative","accord to arokarhu, some of the purchase that had been scanned to the cash register computer appear when the total sum key was press.",0,1,0
796,"positive","one of my colleague summed up the e7 quite apt when he mark: `` fantastic hardware.",0.8,1,0.557
797,"neutral","capman, the finnish alternate asset manage, ha made an acquisition for it helsinki - focus vehicle, real estate fund i. the fund ha bought a seven - story office built in 1973 that underwent refurbishment at the end of the 1990s.",0.4,1,0.743
798,"neutral","the party have therefore agree to leave avena out of the deal.",0,1,0.612
799,"neutral","tietoenator sign an agree to acquire indian search and develop ( r & d ) service provide and turnkey software solute developer fortuna technology pvt. ltd. for 21 mln euro ( $ 30.3 mln ) in september 2007.",0.2,1,0.361
800,"positive","the original name componenta + _ m+ _ l, a a subsidiary of the finnish componenta group, ha been change to + _ m+ _ l component and the company ha seen a 63 % grow in q1 2010, in comparison to q1 2009.",0.4,0,0.902
801,"positive","it will also strengthen ruukki 's offshore busy.",0.4,1,0.318
802,"neutral","finnish suominen corporate that make wipe, nonwovens, and flexible package, ha a plant near warsaw, in poland, that make flexible package.",0.4,0.333,0.625
803,"positive","london 's lead share today jump almost 100 point, or 1.7 %, a the market open.",0.2,1,0.296
804,"neutral","fl group 's private equity division manage all operate company, include icelandair group, fl travel group, bluebird and sterling.",0,-1,0
805,"neutral","current, the company use eight similar reach stackers and four empty contain handle by konecranes.",0,-1,-0.178
806,"positive","the social plan negotiations were part of the three year turn - around gram which i expect to ensure salomon 's future competitive.",0.3,1,0.511
807,"positive","finnish airline finnair ha won a deal with the uk public sector to be the official airline for flight from london heathrow to osaka in japan, a well a flight between manchester in the uk and helsinki in finland.",0.5,1,0.802
808,"neutral","ahlstrom 's 5,700 employee serve custom via sale office and production facility in more than 20 country on six continent.",0,0,0
809,"negative","finnish communicate electronic component supply scanfil oyj tuesday said sale in the first half of 2006 will be 15 % low than during the same period a year ago.",0,0,-0.273
810,"positive","handelsbanken rank before local cooperate bank and aktia in custom loyalty this time too, however.",0.6,0.333,0.542
811,"positive","`` in term of profitability and earn 2007 was the b year in our history, '' chief execute veli - matti mattila said.",0,0,0.273
812,"positive","the tract have been sign to acquire uranium produce at the sotkamo nickel - zinc mine in eastern finland own by talvivaara.",0,0,0
813,"neutral","russia account for 9 % of the lagardere magazine division 's venue, or eur 114.40 mn ( usd 148.11 mn ) in 2009, the usa - for 18 %.",0,-1,0
814,"neutral","tekla will organize an information meet for analyst and media at wtc helsinki marski meet room, aleksanterinkatu 17, the same day at 12: 30 - 1: 30 p. m. light lunch will be serve.",0,0,0
815,"neutral","both mr walden and mr ignatius will be responsible also for the newspaper ' busy result.",0.4,1,0.318
816,"neutral","nokia ha inaugurate it manufacture plant near chennai on 11 mar 2006.",0.4,0,0.34
817,"neutral","cameco i to provide an upfront invest of up to usd 60mn for the construction of the uranium extraction circuit.",0,1,0
818,"neutral","`` marimekko operate in an industry in which change in the busy climate are reflect in consume demand.",-0.2,0,-0.128
819,"neutral","total two off were receive by contract authority for participate in this tract; however the tract was allotted to affecto finland oy.",0.2,0,0.077
820,"negative","operate fit exclude non - recurring item was eur 7.8 million compare to eur 11.2 million.",0,0,0.153
821,"neutral","the tract i worth some eur 1 million.",0.4,1,0.226
822,"neutral","in 2008, avc systemhaus had net sale of eur 10 million usd 7.1 m.",0,0,0
823,"neutral","image data produce by the browse at the phone server i convert to a bitmapped image that i sent to the handset for play. ''",0,0,0.34
824,"neutral","runway visual range i a calculate assess of the distance that a pilot can see down a runway.",0,0,0
825,"negative","`` small firm are suffer at the moment because they are likely to have money trouble, '' he add.",-0.4,-1,-0.735
826,"neutral","the company design and manufacture high - quality clothe, interior decorate textile, bag, and other accessory.",0,1,0
827,"neutral","the company expect net sale of 65 mln euro ( $ 85.1 mln ) for 2006.",0,0,0
828,"neutral","in volume, the focus i already outside finland, a 60 % of the group 's duct are made in poland and the baltic country.",0,0,0
829,"neutral","our key geographical market are europe, russian federate, middle - east, sou - africa and japan.",0,0,0
830,"neutral","ahlstrom corporate stock exchange lease 13.02.2008 ahlstrom, a global lead in high performance fib - base material, today announce the complete of the acquisition of friend group c., which consist of w carrollton parch company and w carrollton convert company.",0,1,0.494
831,"positive","iggesunds bruk in sweden i one of the most advance, fully integrate pulp and paperboard mill in the world.",0,1,0
832,"neutral","`` the new it i a major invest in the finnish media scene.",0,0,0
833,"negative","the eu commission said early it had fine thyssenkrupp, unite technology corp 's otis, schindler ag and kone oyj a total of 992.3 mln eur for allege cartel activity in the lift market go back twelve year.",0.4,0,0.202
834,"positive","finance of aspocomp 's grow aspocomp i aggressive pursue it grow strategy by increasing focus on technological more demand hdi print circuit board pcbs.",-0.3,-1,-0.338
835,"negative","the omx helsinki 25 end 0.47 pct low at 3,150.55 and the omx helsinki was down 0.21 pct at 10,736.42 on 1.523 bln eur turnover.",0,0,-0.273
836,"positive","in the four quarter of 2009, atria 's net loss shrank to eur 1.2 million from eur 5.9 million and net sale contract to eur 340.4 million from eur 361.1 million.",-0.6,-1,-0.318
837,"positive","the cooperate will double the switch 's converter capacity.",0,0,0
838,"positive","the group also ha a strong global position in other fish category.",0.4,1,0.691
839,"neutral","finnish house manufacture are target the strong grow one - family house market in russia.",0.4,1,0.511
840,"positive","cargotec germany gmbh ha been award a tract by stadtverwaltung mainz for chassis body under open procedure.",0.5,1,0.71
841,"neutral","a part of the transaction, the + _ +ænekoski paper mill remain in m - real 's ownership and continue galerie art production for sappi under a long - term tract.",0,-1,0
842,"positive","both operate fit and turnover for the six - month period crease, respective, from eur17 .6 m and eur1149 .9 m, a compare to the correspond period in 2007.",0.2,1,0.649
843,"neutral","it will use the proceed from the transaction to achieve it target.",0,1,0
844,"neutral","in addition a reduction of nine person will be made through pension or other arrangement, the company add.",0,0,0
845,"positive","elcoteq ha a prov track cord in electronic manufacture service ( em ) and a global factory network couple with modern manufacture equipment and consistent system and process.",0.4,1,0.34
846,"neutral","the it i planned to be operational during the second half of 2007 and in full stream in 2008.",0,0,0
847,"positive","`` we are very please to be work with fujitsu and ntt docomo to advance the progress of lte, '' said juergen walter, head of verge core, nokia siemens network.",0.3,1,0.659
848,"positive","manavigator - september 7, 2010 - kemira veil indian jv with ivrcl finnish chemical group kemira ( hel: kra1v ) on tuesday announce it ha ink a deal to form a joint venture in india with local construction firm ivrcl infrastructure and project ltd ( bom: 530773 ).",0.4,-1,0.34
849,"neutral","these section will be put to place to form the load - bearing steel structure of the bridge, '' say sami eronen, senior vice president, infrastructure and northern europe, ruukki construction.",0,-1,0
850,"positive","`` i warm welcome michael frei to outotec.",0.3,1,0.599
851,"neutral","our solute are industry - dependent support multilingual and currency need, modular and applicable to company of all size, '' ceo ilkka sihvo said.",0.4,0,0.402
852,"positive","operate loss was eur 179mn, compare to a loss of eur 188mn in the second quarter of 2009.",-0.6,-1,-0.557
853,"positive","accord to kesko, the company agree with the city administrate about lease of the build in 2006, it settlement and construction of a f - star hotel hilton for 120 room.",0.2,1,0.361
854,"neutral","the term and condition of the stock option scheme 2008 are avail on the company 's internet page www. sanoma. com.",0,0,0
855,"neutral","it has80 branch in finland with annual venue in finland of?",0,0,0
856,"neutral","the court 's decision will also mote genuine competition in service",0,1,0
857,"neutral","new corp. 's myspace. com web site will play submission for the expand broadband emmy award a part of an effort to identify aspire video artist.",0.4,1,0.802
858,"neutral","we off challenge and interesting employ for over 20,000 people in 20 country throughout europe.",0.1,0,0.459
859,"neutral","consume are now increasing interest in what they can do with heir phone.",0.2,0,0.459
860,"positive","kesko food ltd press lease 04.01. 2006 at 13.00 kesko food ltd i launch a major tv campaign to recruit a many a one hundred new k - food retailer.",0,0,0
861,"neutral","the most significant capital expenditure item were in the global enterprise source planning erp project, duct develop and production machine.",0.2,1,0.272
862,"neutral","s group 's loyal custom magazine yhteishyv+æ came second with 1,629,000 read and sanoma corporate 's daily newspaper helsingin sanomat was third with 1,097,000 read.",0.6,1,0.477
863,"positive","neste oil corp. ha sign long - term procurement tract with honkajoki oy and findest protein oy, both own by finnish food manufacture, for the supply of animal fat for biodiesel production at neste 's 200,000 b - cd porvoo, finland, finery.",0.4,0,0.34
864,"neutral","aspocomp said it will spin off it chinese and indian it, and some equipment from it salo plant in finland, to a new - formed it, most of which it will then sell on to hong kong - list meadville.",0,0,0
865,"neutral","strategic and operational busy information i objective port.",0,0,0
866,"neutral","france t+ _ l+ _ com spent more time study teliasonera than other potential takeover target because it ha a shareholder that want to sell, pellissier said.",0.3,0,0.691
867,"negative","operate loss amount to eur 0.7 mn compare to a fit of eur 0.8 mn in the second quarter of 2005.",-0.2,0,0.052
868,"positive","finnish oko bank ha sign a cooperate agree with raiffeisen concerning finnish company ' vestment in russia.",0.3,1,0.599
869,"neutral","under the agree benefon 's forthcoming range of twig integrate gps navigate and mobile phone vice will use the jointly develop web - base track and locate technology, in both consume and commercial apply.",0.2,0,0.361
870,"neutral","we know that it exist, '' artemyev said.",0,0,0
871,"positive","satama 's net fit for the third quarter of 2007 rose to 275,000 euro ( $ 395,000 ) from 270,000 euro ( $ 388,000 ) for the same period of 2006.",0.2,1,0.361
872,"positive","` our strategic cooperate with rentakran bring u new custom and already - work relationship with the authority of the new territory, ' said jarmo laasanen, a senior manage at cramo.",0.2,0,0.077
873,"neutral","the deal will have no significant effect on the acquire company 's equity ratio.",0,1,-0.151
874,"negative","the low capacity utilisation rate in steel production considerably crease the fix cost p it of steel produce.",0,0,-0.273
875,"negative","the omx helsinki index was down 0.34 pct at 8,256.02 on turnover of 813.191 mln eur.",0,0,0
876,"positive","finnish vacon ha sign significant deal with norwegian scandinavian electric system ( ses ) on the supply of ac drive.",0.3,1,0.494
877,"neutral","glaston 's own glass process it, tamglass glass process, i a manufacture of high quality safety glass duct operate in finland.",0.2,1,0.421
878,"neutral","the commission found evidence of several meet to cuss the cartel, include one in a brussels restaurant in november 1997 at which the company cuss price crease.",0,0,0
879,"neutral","capman ha four invest area ( capman buyout, capman technology, capman life science and capman real estate ), and each of them ha a dedicate team.",0.4,1,0.586
880,"neutral","alexandria, va., nov. 19 - - erkki aho, elimaki, finland, ha develop a method and apparatus in junction with a shoe press.",0.4,0,0.34
881,"neutral","in addition, the kazakh legate will visit finland 's sitra invest fund, honkarakenne ltd and nokia headquarter to study teliasonera ltd jsc 's activities.",0,0,0
882,"neutral","beside, a there i no depositor preference in finland, senior debt and deposit rank on a par, which i also taken to considerate, the agency add.",-0.3,0.333,-0.202
883,"neutral","the locate of ragot ha already start and will be complete in the next few week, with the waterqueen and tortue move planned for mid - 2008 and vmc europe during the third quarter of 2008.",0.4,0,0.34
884,"neutral","stuk today i a full service house expert in radiate and nuclear safety issue.",0.2,1,0.421
885,"negative","in addition, the company will reduce a maximum of t job.",0,0,0
886,"neutral","public service will also be avail.",0,0,0
887,"neutral","earn p share eps in the first quarter amount to a loss of eur0 .20.",-0.2,-1,-0.026
888,"neutral","however, the production i almost entire very labor intense and base on small vestment on.",0.2,0,0.148
889,"positive","in the port period, net sale rose by 8 % year - on - year to eur64 .3 m, due to the busy acquisition realize during the first half of 2008 - 09, the effect of which was eur10 .9 m in the view period.",0,0,0
890,"positive","the pilot project prove that rifd technology i ideal for our purpose '', comment olli saarinen, material handle supervisor at yara.",0,1,0.527
891,"positive","it combine a perfect price performance with sophisticate manage facility, the company said.",0.6,1,0.572
892,"neutral","the term of the transaction remain disclosed.",0,0,0
893,"neutral","martela i a front runner in provide innovate solute and custom service martela design and supply interior solute for work environment and public space.",0.2,1,0.494
894,"neutral","remote phone manage demonstrate sysopen digia 's unique end - to - end offer for operator, handset manufacture and enterprise custom.",0,1,0
895,"neutral","another firm air liquide was exempt because it left the market in 1998.",-0.2,0,0.103
896,"neutral","cargotec 's share capital aft the crease total 64,046,460 euro.",0.2,0,0.296
897,"neutral","sanoma also ha an execute committee, in accordance with the company 's article of associate, that prepare proposal for matte to be decide or note by the board of director.",0.4,1,0.34
898,"neutral","thus the group 's balance sheet will have about eur25 .8 m of goodwill, the company add.",0,1,0
899,"neutral","accord to barclays, the f - secure software will protect user from hack, virus, spyware and other digital attack.",0.133,0.2,0.226
900,"neutral","medical vice - russia this brand - new market analysis give a clear overview of the actual situate and future outlook of the medical vice market in russia.",0.2,-0.333,0.382
901,"neutral","in 2006, teliasonera net sale were sek 91 bn, ebitda was sek 32.266 bn, net come was sek 19.28 bn.",0,0,0
902,"neutral","poyry 's net sale in 2007 amount to about eur 720 million and it employ 7400 expert.",0,1,0
903,"neutral","finnish forestry company upm - kymmene and waste manage company lassila & tikanoja said on jan. 30 they were planning to produce ethanol and energy from commercial and industrial waste.",-0.2,-1,-0.542
904,"positive","kesko pursue a strategy of healthy, focus grow concentrate on sale and service to consume - custom.",0.4,1,0.402
905,"negative","finnish suominen corporate that make wet wipe, nonwovens, and flexible package i start employer - employee negotiations at it tampere plant in finland to lay off about 25 employee.",0,0,0.226
906,"positive","in contrast, the company 's net loss for the third quarter of 2009 contract to eur 76 million from eur 256 million for the correspond period a year ago.",-0.6,-1,-0.318
907,"negative","however, the company saw it net fit for the third quarter down to eur 1.4 million from eur 1.5 million for the correspond period of 2009.",0.2,1,0.361
908,"positive","about marubeni marubeni corporate tse: 8002; adr: maruy was establish in 1858, and i a core company of marubeni group, one of japan 's lead general trade house.",0,0,0
909,"negative","finnish it solute provide affecto oyj hel: afe1v said today it slipped to a net loss of eur 115,000 usd 152,000 in the second quarter of 2010 from a fit of eur 845,000 in the correspond period a year early.",-0.2,0.333,0.052
910,"neutral","we are now taking marimekko there on a distinct more significant scale.",0.2,1,0.272
911,"neutral","for 2009, net fit was eur3m and the company paid a dividend of eur1 .30 apiece.",0.2,1,0.361
912,"positive","sale of clothe develop b.",0,0,0
913,"neutral","other north - rhine westphalia - i to issue a benchmark, 5 year fix rate deal in euro.",0,0,0
914,"positive","this locate make the mall a convenient place to shop for consume from three large residential area nearby: jaroszowka, wysockiego and zgody.",0,1,0
915,"neutral","the huge bridge gird will be deliver to the site from our plant in ylivieska, finland.",0.2,0,0.318
916,"neutral","pertti ervi i dependent from the company and it major shareholder.",0,-1,0
917,"neutral","the company i reported search for a place for ceo olli - pekka kallasvuo.",0,0,0
918,"negative","the company said that the fall in turnover had been planned.",0,0,0
919,"negative","alma media 's operate fit amount to eur 11.9 mn, down from eur 15.0 mn a year early.",0.2,1,0.361
920,"positive","operate fit totalled eur 21.1 mn, up from eur 18.6 mn in 2007, represent 9.7 % of net sale.",0.2,1,0.361
921,"neutral","outotec 's scope of livery cover the engineer, supply of special equipment and service for a calcination plant with two circulate fluid b calciners.",0,1,0.402
922,"neutral","the tract cover the manufacture, surface - treatment and installation of the steel structure.",0,0,0
923,"neutral","ahlstrom corporate anne pirila director, financial communicate distribute: helsinki stock exchange main media ahlstrom in brief ahlstrom i a lead in the develop, manufacture and market of high performance fib - base material.",0,0,0
924,"positive","this assign strengthen poyry 's position a an international provide of engineer and project service to the chemical process industry.",0.4,1,0.318
925,"neutral","about stonesoft corporate stonesoft corporate ( omx: sft1v ) i an innovate provide of integrate network security solute to secure the information flow of distribute organization.",0.3,1,0.791
926,"neutral","a a part of the agree 10 employee from the john deere forestry documentation function will transfer to dokumentori oy.",0.2,1,0.361
927,"neutral","why not subscribe to the magazine?",0,0,0
928,"neutral","ge i build the facility with wind power developer invenergy wind llc.",0,0,0
929,"positive","the soapstone deposit in the medvezhyegorsk area are expect to crease tulikivi 's current serve considerably.",0,0,0
930,"neutral","the change in readership were not significant.",0.2,-1,-0.151
931,"positive","outotec 's net fit for the second quarter of 2007 jump to 16.8 mln euro ( $ 23.1 mln ) from 4.6 mln euro ( $ 6.3 mln ) a year ago.",0.2,1,0.361
932,"neutral","fit of the account period was eur 0.3 mn.",0.2,1,0.361
933,"neutral","in addition to the presentation held by president & ceo kai telanne and cfo tuomas itkonen, participant will have an opportunity to cuss with other member of the company 's manage.",0.4,1,0.421
934,"positive","operate fit was eur 11.4 mn, up from eur 7.5 mn.",0.2,1,0.361
935,"neutral","the company design, manufacture and market high - quality clothe, interior decorate textile, bag and other accessory.",0,1,0
936,"neutral","- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - munich, 14 january 2008: bavaria industriekapital ag close the acquisition of elcoteq communicate technology gmbh in offenburg, germany, with the approval of the",0.4,1,0.477
937,"negative","at 1411 cet, arcelormittal had lost 7.26 % to eur 17.38 on euronext paris, come at the lead of the blue - chip fallers.",-0.6,-1,-0.318
938,"neutral","the plant i schedule for complete in late february 2007 with hand over of some area in january two other supply of nokia - aspocomp group oyj and perlos - have announce their plan to establish plant within the nokia complex together, they will vest r 365 crore.",0,0,0.494
939,"positive","sale improve to sek 1,553 mn, compare with sek 1,408 mn.",0.4,1,0.44
940,"neutral","neste oil will publish it third quarter 2008 result on friday, 24 october 2008 at approximate 9 am ( eet ).",0,0,0
941,"neutral","we serve a broad range of custom, include construction and process industry, shipyard, the public sector and household.",0,0,0
942,"neutral","nordea 's chairman of the board hans dalborg ha form the nominate committee that he will not be up for re - election at the annual general meet in 2011.",0.4,0,0.34
943,"neutral","nordea pankki suomi oyj, accord to previous announce, ha made forward tract on alma media corporate share.",0.3,1,0.557
944,"neutral","it i also set to launch a message service in the next few day, which would enable user to access their e - mail account on m exchange.",0,0,0
945,"neutral","the vice also contain finnair 's own apply for compile custom feed - back and idea for duct develop.",0,-1,0
946,"neutral","the object of the st. petersburg office i first to boost the company 's maintenance busy.",0.2,0,0.402
947,"neutral","the expand agree cover the sale, market and distribute of benefon 's navigate and locator vice in china.",0.2,0,0.586
948,"neutral","the tract also include installation work in a new multistorey carpark for close on 1,000 vehicle.",0,0,0
949,"positive","`` we are proud to welcome another distribute facility to north mississippi and the region known a the logistic cent of the unite state, '' said gray swoope, execute director of mda.",0.2,1,0.727
950,"neutral","the effect may remain short - lived, however.",0,0,0
951,"neutral","finnish newspaper publisher sanoma, of media group sanomawsoy, i merge it free sheet uutislehti 100 and metro a of mid - september 2008 to form a new free sheet to be name metro.",0.2,1,0.765
952,"neutral","operate loss land at eur39m include one - offs and at eur27m exclude one - offs.",-0.4,-1,-0.494
953,"neutral","in july it and quadriga capital sold their lewa gmbh pump - make busy to japan 's nikkiso co..",0,0,0
954,"positive","during the past decade it ha gradual divest noncore asset and bought several sport equipment maker, include california - base fitness duct international and spark, nevada - base atec, a lead maker of baseball and softball pitch machine.",0.3,1,0.785
955,"neutral","uponor ha initiate action to attempt to cover the cost of the place gram from the supply of the clamp a well a it insurance company.",0.4,1,0.542
956,"neutral","lkab, headquarter in lulea, sweden, i a high - tech mine company produce upgrade iron ore duct for the steel industry.",0,1,0
957,"neutral","the company said that it ha agree to a eur160m secured credit line from lend.",0.333,1,0.848
958,"positive","operate fit rose to eur 13.1 mn from eur 8.7 mn in the correspond period in 2007 represent 7.7 % of net sale.",0.2,1,0.361
959,"positive","the long - term tract i global.",0,0,0
960,"neutral","symphony service provide develop service for aldata gold.",0,1,0
961,"positive","both loan will be use to finance strategic vestment such a shoppe cent develop project and finance of mature debt.",0,0,0.077
962,"neutral","qpr ha an establish international custom base, spread over 70 country in 2009, and a variety of organization include bank, manufacture company, service company and govern authority.",0.3,0,0.402
963,"neutral","the chill meat duct category l the meat, fish and poultry market in finland, account for a share of 31.4 %.",0.2,-1,0.637
964,"negative","earn p share ( eps ) amount to eur1 .37, down from eur2 .30.",0.2,0,0.296
965,"positive","componenta 's object with this agree i to crease busy on it exist production line.",0.2,1,0.361
966,"neutral","below are unaudited consolidate result for aspocomp group under ifrs port standard.",0,1,0
967,"neutral","it i the last smartphone running maemo 5, which i to be place with meego, a joint project between nokia, intel and the open source community.",0,1,0
968,"positive","`` the combine activities will create value for shareholder and be good for our employee and custom.",0.6,1,0.751
969,"neutral","capman ha six invest area capman buyout, capman technology, capman life science, capman russia, capman public market and capman real estate, and each of them ha a dedicate team and fund.",0.4,1,0.586
970,"neutral","it i part of the develop of the world - class magnetite deposit at karara, which ha the known potential for over 30 million metric ton of annual process of magnetite over it estimate 30 - year life.",0.4,0,0.34
971,"neutral","the inventor was issue u. s. patent no..",-0.2,0,-0.296
972,"neutral","the company i headquarter in sievi, finland, and i list on the nordic exchange in helsinki.",0,0,0
973,"negative","finnish scanfil, a tract manufacture and system supply for communicate and industrial electronic port net sale of eur 108.7 mn in the first half of 2008, down from eur 111.1 mn a year early.",0,0,0
974,"neutral","pharmaceutical - poland this brand - new market analysis give a clear overview of the actual situate and future outlook of the pharmaceutical market in poland.",0.2,1,0.382
975,"neutral","the sale of the food potato busy i part of raisio 's plan to streamline and clarify it busy operate.",0,1,0
976,"negative","the maritime administrate said the ship had ignore warn about the icy condition.",-0.3,-1,-0.44
977,"neutral","simmons elect dcuc chairman portsmouth, n. h. - gordon a. simmons, ceo of service credit ion, ha been elect chairman of the defense credit ion council for the 2007 - 2008 term.",0.4,1,0.796
978,"neutral","aviation system maintenance i base in kansas and generate net sale of usd 2.6 million for 2008.",0,1,0
979,"neutral","there have been 15 initial public offer announce in sweden this year, compare with two during the same period a year early, bloomberg data show.",0,0,0
980,"neutral","the company operate through four principal division: consume package; office paper; speciality paper, a well a market pulp and energy.",0,0.333,0.494
981,"neutral","finland 's technopolis i planning to bring the first section of a technopark on stream in st. petersburg at the end of 2008, kari mikkonen, vice president of technopolis, told porter in helsinki.",0,-1,0
982,"positive","tekla will implement the renewal in software verse which will be introduce in spring 2011.",0,0,0
983,"neutral","finnish property invest company citycon will expand and furbish + _ kersberga shoppe cent in stockholm, in sweden.",0.2,0,0.318
984,"neutral","the company said offshore segment represent 43 % of the total marine engine order for the july - september 2010 period, merchant 33 %, special vessel 18 %, and cruise and ferry, and ship sign - - 2 % and 3 %, respective.",0,1,0.67
985,"positive","in 2008, the deal i likely to bring save of eur 20mn - 25mn.",0.4,0,0.494
986,"neutral","he i a charter accountant in british columbia and alberta a well a a certify public accountant in washington state.",0,1,0.273
987,"neutral","hi resignation will take effect immediate.",0,-1,-0.296
